btc_equity,sol_equity,portfolio_equity,btc_exposure,sol_exposure
13063336.077333242,2022305.7922266326,15085641.869559875,11.875,0.0
13060648.821003528,2022305.7922266326,15082954.613230161,11.875,0.0
13062214.638540126,2022305.7922266326,15084520.43076676,11.875,0.0
13066543.079992456,2022305.7922266326,15088848.87221909,11.875,0.0
13059085.540075185,2022305.7922266326,15081391.332301818,11.875,0.0
13062710.085368002,2022305.7922266326,15085015.877594635,8.125,0.0
13039581.724166688,2022305.7922266326,15061887.51639332,11.875,0.0
13030837.319055842,2022305.7922266326,15053143.111282475,2.03125,0.0
13034360.481073378,2022305.7922266326,15056666.27330001,2.03125,0.0
13032267.310854655,2022305.7922266326,15054573.103081288,2.03125,0.0
13032157.150333865,2022305.7922266326,15054462.942560498,2.03125,0.0
13032730.597115431,2022305.7922266326,15055036.389342064,2.03125,0.0
13041533.81564244,2022305.7922266326,15063839.607869074,8.125,0.0
13029538.990053829,2022305.7922266326,15051844.782280462,8.125,0.0
13039817.890216747,2022305.7922266326,15062123.68244338,16.25,0.0
13021892.59198883,2022305.7922266326,15044198.384215463,8.125,0.0
13027479.676632764,2022305.7922266326,15049785.468859397,8.125,0.0
13029553.890790053,2022305.7922266326,15051859.683016686,8.125,0.0
13036586.65043253,2022305.7922266326,15058892.442659164,8.125,0.0
13039682.12917021,2022305.7922266326,15061987.921396842,8.125,0.0
13033853.01629868,2022305.7922266326,15056158.808525313,81.25,0.0
13041362.086236436,2022305.7922266326,15063667.878463069,81.25,0.0
12884903.516072812,2022305.7922266326,14907209.308299445,16.25,0.0
12858015.887695666,2022305.7922266326,14880321.6799223,16.25,0.0
12863269.475672135,2022305.7922266326,14885575.267898768,8.125,0.0
12864174.663495507,2022305.7922266326,14886480.45572214,16.25,0.0
12852951.241673969,2022305.7922266326,14875257.033900602,8.125,0.0
12860968.22391049,2022305.7922266326,14883274.016137123,8.125,0.0
12846718.083695535,2022305.7922266326,14869023.875922168,8.125,0.0
12861909.233839119,2022305.7922266326,14884215.026065752,8.125,0.0
12843197.940099437,2022305.7922266326,14865503.73232607,8.125,0.0
12841666.514468426,2022305.7922266326,14863972.306695059,2.03125,0.0
12840888.7196834,2022305.7922266326,14863194.511910032,2.03125,0.0
12840534.87570792,2022305.7922266326,14862840.667934554,8.125,0.0
12837695.013507392,2022305.7922266326,14860000.805734025,8.125,0.0
12840286.534652509,2022305.7922266326,14862592.326879142,2.03125,0.0
12838799.13948247,2022305.7922266326,14861104.931709103,8.125,0.0
12842277.087014243,2022305.7922266326,14864582.879240876,2.03125,0.0
12841397.962203097,2022305.7922266326,14863703.75442973,16.25,0.0
12837941.485626752,2022305.7922266326,14860247.277853385,2.03125,0.0
12837251.70190781,2022305.7922266326,14859557.494134443,16.25,0.0
12829558.792031445,2022305.7922266326,14851864.584258078,16.25,0.0
12819675.419668462,2022305.7922266326,14841981.211895095,16.25,0.0
12802577.953684648,2022305.7922266326,14824883.745911282,16.25,0.0
12797882.67732446,2022305.7922266326,14820188.469551094,8.125,0.0
12793707.831356388,2022305.7922266326,14816013.62358302,8.125,0.0
12789045.434095645,2022305.7922266326,14811351.226322278,8.125,0.0
12794268.245916903,2022305.7922266326,14816574.038143536,0.0,0.0
12794112.315772656,2022305.7922266326,14816418.10799929,2.03125,0.0
12798813.876656376,2022305.7922266326,14821119.668883009,0.0,0.0
12798189.934479889,2022305.7922266326,14820495.726706522,8.125,0.0
12787815.42195111,2022305.7922266326,14810121.214177743,0.0,0.0
12787815.42195111,2022305.7922266326,14810121.214177743,0.0,0.0
12787192.01594929,2022305.7922266326,14809497.808175923,8.125,0.0
12797931.196645644,2022305.7922266326,14820236.988872277,16.25,0.0
12783515.634182865,2022305.7922266326,14805821.426409498,8.125,0.0
12773147.793815184,2022305.7922266326,14795453.586041817,8.125,0.0
12779148.543041026,2022305.7922266326,14801454.33526766,16.25,0.0
12779666.569869049,2022305.7922266326,14801972.362095682,8.125,0.0
12777399.75531972,2022305.7922266326,14799705.547546353,16.25,0.0
12793358.623264398,2022305.7922266326,14815664.415491031,8.125,0.0
12791052.985982038,2022305.7922266326,14813358.778208671,8.125,0.0
12794855.03939255,2022305.7922266326,14817160.831619183,8.125,0.0
12797504.225673864,2022305.7922266326,14819810.017900497,16.25,0.0
12805851.061877908,2022305.7922266326,14828156.854104541,16.25,0.0
12823886.319628682,2022305.7922266326,14846192.111855315,8.125,0.0
12815395.284737311,2022305.7922266326,14837701.076963944,81.25,0.0
12895913.071077716,2022305.7922266326,14918218.863304349,81.25,0.0
12859925.392442187,2022305.7922266326,14882231.18466882,100.0,0.0
12823070.738674022,2022305.7922266326,14845376.530900655,100.0,0.0
12777200.775089445,2022305.7922266326,14799506.567316078,8.125,0.0
12781522.670030605,2022305.7922266326,14803828.462257238,8.125,0.0
12786094.299913296,2022305.7922266326,14808400.09213993,8.125,0.0
12792964.907327225,2022305.7922266326,14815270.699553858,8.125,0.0
12783575.798374765,2022305.7922266326,14805881.590601398,81.25,0.0
12796470.88087768,2022305.7922266326,14818776.673104312,16.25,0.0
12801316.455363514,2022305.7922266326,14823622.247590147,8.125,0.0
12797646.711282589,2022305.7922266326,14819952.503509222,23.75,0.0
12787255.741137693,2022305.7922266326,14809561.533364326,16.25,0.0
12793268.072446316,2022305.7922266326,14815573.86467295,16.25,0.0
12790565.22878247,2022305.7922266326,14812871.021009102,8.125,0.0
12789374.546248611,2022305.7922266326,14811680.338475244,16.25,0.0
12790911.70943777,2022305.7922266326,14813217.501664404,16.25,0.0
12778121.05394873,2022305.7922266326,14800426.846175363,16.25,0.0
12784115.434385218,2022305.7922266326,14806421.22661185,16.25,0.0
12783382.25429967,2022305.7922266326,14805688.046526304,23.75,0.0
12792093.605783211,2022305.7922266326,14814399.398009844,23.75,0.0
12820628.729958324,2022305.7922266326,14842934.522184957,23.75,0.0
12830363.933779897,2022305.7922266326,14852669.72600653,11.875,0.0
12825384.410045652,2022305.7922266326,14847690.202272285,11.875,0.0
12863650.00791693,2022305.7922266326,14885955.800143562,23.75,0.0
12851600.922527133,2022305.7922266326,14873906.714753766,11.875,0.0
12861414.37079766,2022305.7922266326,14883720.163024293,11.875,0.0
12842787.419371229,2022305.7922266326,14865093.211597862,100.0,0.0
12828738.831694804,2022305.7922266326,14851044.623921437,100.0,0.0
12746343.428979846,2022305.7922266326,14768649.221206479,100.0,0.0
12534494.284689162,2022305.7922266326,14556800.076915795,100.0,0.0
12380234.046364455,2022305.7922266326,14402539.838591088,9.75,0.0
12388093.539200427,2022305.7922266326,14410399.33142706,4.875,0.0
12384019.088143751,2022305.7922266326,14406324.880370384,9.75,0.0
12376700.597507194,2022305.7922266326,14399006.389733827,4.875,0.0
12372407.295657074,2022305.7922266326,14394713.087883707,4.875,0.0
12376408.546446625,2022305.7922266326,14398714.338673258,4.875,0.0
12371150.887025151,2022305.7922266326,14393456.679251784,4.875,0.0
12373518.508879827,2022305.7922266326,14395824.30110646,1.21875,0.0
12371232.613088248,2022305.7922266326,14393538.405314881,1.21875,0.0
12371007.819112392,2022305.7922266326,14393313.611339025,1.21875,0.0
12371124.154003996,2022305.7922266326,14393429.94623063,1.21875,0.0
12372877.519365877,2022305.7922266326,14395183.31159251,1.21875,0.0
12370119.661209386,2022305.7922266326,14392425.453436019,4.875,0.0
12371314.803319406,2022305.7922266326,14393620.595546039,1.21875,0.0
12373488.339847866,2022305.7922266326,14395794.1320745,4.875,0.0
12374765.955162983,2022305.7922266326,14397071.747389616,9.75,0.0
12378206.14218427,2022305.7922266326,14400511.934410904,9.75,0.0
12368675.35912184,2022305.7922266326,14390981.151348474,9.75,0.0
12380517.792617183,2022305.7922266326,14402823.584843816,4.875,0.0
12377793.147780683,2022305.7922266326,14400098.940007316,4.875,0.0
12376276.358147357,2022305.7922266326,14398582.15037399,4.875,0.0
12375872.014025526,2022305.7922266326,14398177.80625216,9.75,0.0
12377106.599162115,2022305.7922266326,14399412.391388748,4.875,0.0
12376309.284773769,2022305.7922266326,14398615.077000402,4.875,0.0
12372388.83101255,2022305.7922266326,14394694.623239184,9.75,0.0
12376829.720731791,2022305.7922266326,14399135.512958424,9.75,0.0
12376957.353454037,2022305.7922266326,14399263.14568067,9.75,0.0
12375000.525420694,2022305.7922266326,14397306.317647327,9.75,0.0
12375652.82993076,2022305.7922266326,14397958.622157393,4.875,0.0
12379911.114027888,2022305.7922266326,14402216.90625452,9.75,0.0
12373603.655111672,2022305.7922266326,14395909.447338305,9.75,0.0
12374215.615735417,2022305.7922266326,14396521.40796205,9.75,0.0
12372210.761247756,2022305.7922266326,14394516.553474389,9.75,0.0
12364943.836334752,2022305.7922266326,14387249.628561385,9.75,0.0
12341538.555290531,2022305.7922266326,14363844.347517164,9.75,0.0
12358103.482997185,2022305.7922266326,14380409.275223818,4.875,0.0
12358309.749792436,2022305.7922266326,14380615.54201907,4.875,0.0
12365933.613664819,2022093.4501184488,14388027.063783268,9.75,17.499999999999996
12367028.08076045,2018958.2254016926,14385986.306162141,9.75,0.0
12363644.806787677,2018958.2254016926,14382603.03218937,9.99558387525228,0.0
12381593.101222277,2018958.2254016926,14400551.326623969,10.076185006568469,0.0
12381203.267584298,2018958.2254016926,14400161.49298599,5.4272411893176855,0.0
12378971.742537703,2018958.2254016926,14397929.967939395,6.1733365360357055,0.0
12379289.991920449,2018958.2254016926,14398248.217322141,7.125,0.0
12386641.168544037,2018958.2254016926,14405599.39394573,7.125,0.0
12384007.841343395,2018958.2254016926,14402966.066745088,7.125,0.0
12375441.661227321,2018958.2254016926,14394399.886629013,71.25,0.0
12501681.052883195,2018958.2254016926,14520639.278284887,7.125,0.0
12503470.073092092,2018958.2254016926,14522428.298493784,71.25,0.0
12530877.831010371,2018958.2254016926,14549836.056412064,71.25,0.0
12465937.847311735,2018958.2254016926,14484896.072713427,71.25,0.0
12499528.74486014,2018958.2254016926,14518486.970261833,7.125,0.0
12489777.970782688,2018958.2254016926,14508736.19618438,71.25,0.0
12485399.049064768,2018958.2254016926,14504357.27446646,7.125,0.0
12489970.836499257,2018958.2254016926,14508929.06190095,14.25,0.0
12486650.121735072,2018958.2254016926,14505608.347136764,7.125,0.0
12496652.939241625,2018958.2254016926,14515611.164643317,71.25,0.0
12523810.557418948,2018958.2254016926,14542768.78282064,71.25,0.0
12560099.738793705,2018958.2254016926,14579057.964195397,7.125,0.0
12574647.03259631,2018958.2254016926,14593605.257998003,71.25,0.0
12690741.460614955,2018958.2254016926,14709699.686016647,71.25,0.0
12505202.617449708,2018958.2254016926,14524160.8428514,100.0,0.0
12554041.897024777,2018958.2254016926,14573000.122426469,71.25,0.0
12566616.256051727,2018958.2254016926,14585574.481453419,71.25,0.0
12650267.947674988,2018958.2254016926,14669226.17307668,71.25,0.0
12737865.396084877,2018958.2254016926,14756823.621486569,100.0,0.0
12696646.852981947,2018958.2254016926,14715605.07838364,100.0,0.0
12708964.215056865,2018958.2254016926,14727922.440458557,100.0,0.0
12757497.451696126,2018958.2254016926,14776455.677097818,100.0,0.0
12905993.057572687,2018958.2254016926,14924951.28297438,11.875,0.0
12909548.034239866,2018958.2254016926,14928506.259641558,11.875,0.0
12892513.428381627,2018958.2254016926,14911471.65378332,100.0,0.0
12953009.181576477,2018958.2254016926,14971967.40697817,100.0,0.0
12596966.25581821,2018958.2254016926,14615924.481219903,100.0,0.0
12598256.64051069,2018958.2254016926,14617214.865912382,14.25,0.0
12670001.216989644,2018958.2254016926,14688959.442391336,7.125,0.0
12669025.344703792,2018958.2254016926,14687983.570105484,100.0,0.0
12333054.71287808,2018958.2254016926,14352012.938279772,100.0,0.0
12185386.770666428,2018958.2254016926,14204344.99606812,14.25,0.0
12161478.207746403,2018958.2254016926,14180436.433148095,4.75,0.0
12167729.35482938,2018958.2254016926,14186687.580231072,4.75,0.0
12162088.404599983,2018958.2254016926,14181046.630001675,3.25,0.0
12166757.451745963,2018958.2254016926,14185715.677147655,3.25,0.0
12166522.657619461,2018958.2254016926,14185480.883021154,6.5,0.0
12182118.723545467,2018958.2254016926,14201076.94894716,6.5,0.0
12178369.137251573,2018958.2254016926,14197327.362653265,3.25,0.0
12176831.846276077,2018958.2254016926,14195790.071677769,3.25,0.0
12175477.359764175,2018958.2254016926,14194435.585165868,6.5,0.0
12173990.780932968,2018958.2254016926,14192949.00633466,6.5,0.0
12170060.212361941,2018958.2254016926,14189018.437763633,3.25,0.0
12170003.499732554,2018958.2254016926,14188961.725134246,6.5,0.0
12166893.077172065,2018958.2254016926,14185851.302573757,3.25,0.0
12161989.884733718,2018958.2254016926,14180948.11013541,6.5,0.0
12162939.807567714,2018958.2254016926,14181898.032969406,3.25,0.0
12161159.139078781,2018958.2254016926,14180117.364480473,3.25,0.0
12172155.532276178,2018958.2254016926,14191113.75767787,3.25,0.0
12168447.580650914,2018958.2254016926,14187405.806052607,6.5,0.0
12166073.396305272,2018958.2254016926,14185031.621706964,6.5,0.0
12170346.536614971,2018958.2254016926,14189304.762016663,6.5,0.0
12172522.343994172,2018958.2254016926,14191480.569395864,6.5,0.0
12175764.456863852,2018958.2254016926,14194722.682265544,6.5,0.0
12178887.226497313,2018958.2254016926,14197845.451899005,3.25,0.0
12178558.393925698,2018958.2254016926,14197516.61932739,3.25,0.0
12177528.367577367,2018958.2254016926,14196486.592979059,3.25,0.0
12179170.63428464,2018958.2254016926,14198128.859686332,3.25,0.0
12177393.037986463,2018958.2254016926,14196351.263388155,6.5,0.0
12177926.055049408,2018958.2254016926,14196884.2804511,3.25,0.0
12177762.543794,2018958.2254016926,14196720.769195693,3.25,0.0
12177374.09528503,2018958.2254016926,14196332.320686722,6.5,0.0
12177313.677811846,2018958.2254016926,14196271.903213538,6.5,0.0
12178371.064302944,2018958.2254016926,14197329.289704636,6.5,0.0
12177651.99504295,2018958.2254016926,14196610.220444642,6.5,0.0
12177249.352751207,2018958.2254016926,14196207.578152899,6.5,0.0
12179560.68865133,2018958.2254016926,14198518.914053023,6.5,0.0
12178546.46106629,2018958.2254016926,14197504.686467983,6.5,0.0
12171789.675155338,2018958.2254016926,14190747.90055703,6.5,0.0
12163509.294800796,2018958.2254016926,14182467.520202488,6.5,0.0
12156425.418650696,2018958.2254016926,14175383.644052388,3.25,0.0
12153533.139262484,2018958.2254016926,14172491.364664176,3.25,0.0
12160904.230997488,2018958.2254016926,14179862.45639918,3.25,0.0
12157503.064386763,2018958.2254016926,14176461.289788455,3.25,0.0
12160943.872687092,2018958.2254016926,14179902.098088784,0.8125,0.0
12160890.003595533,2018958.2254016926,14179848.228997225,4.75,0.0
12162703.77340927,2018958.2254016926,14181661.998810962,3.25,0.0
12161830.653945338,2018958.2254016926,14180788.87934703,4.75,0.0
12162018.71781331,2018958.2254016926,14180976.943215001,6.5,0.0
12163106.050094908,2018958.2254016926,14182064.2754966,6.5,0.0
12163472.73124746,2018958.2254016926,14182430.956649153,3.25,0.0
12164324.633271238,2018958.2254016926,14183282.85867293,3.25,0.0
12164636.39918164,2018958.2254016926,14183594.624583332,6.5,0.0
12165152.146495339,2018958.2254016926,14184110.37189703,3.25,0.0
12164823.973581292,2018958.2254016926,14183782.198982984,3.25,0.0
12169561.263105024,2018958.2254016926,14188519.488506716,6.5,0.0
12171425.320187839,2018958.2254016926,14190383.54558953,4.75,0.0
12171603.332998056,2018958.2254016926,14190561.558399748,47.5,0.0
12166175.227284225,2018958.2254016926,14185133.452685917,47.5,0.0
12166356.334177744,2018958.2254016926,14185314.559579436,47.5,0.0
12168312.227359038,2018958.2254016926,14187270.45276073,47.5,0.0
12167370.819492042,2018958.2254016926,14186329.044893734,47.5,0.0
12112671.05223187,2018958.2254016926,14131629.277633563,47.5,0.0
12125445.661885737,2018958.2254016926,14144403.887287429,6.5,0.0
12124403.693743601,2018958.2254016926,14143361.919145294,3.25,0.0
12124600.087122232,2018958.2254016926,14143558.312523924,6.5,0.0
12127189.248588398,2018958.2254016926,14146147.47399009,6.5,0.0
12114043.120176159,2018958.2254016926,14133001.345577851,6.5,0.0
12114456.31589748,2018958.2254016926,14133414.541299172,3.25,0.0
12114443.743170423,2018958.2254016926,14133401.968572116,3.25,0.0
12113835.203748655,2018958.2254016926,14132793.429150347,3.25,0.0
12115361.42583503,2018958.2254016926,14134319.651236722,3.25,0.0
12115862.719732594,2018958.2254016926,14134820.945134286,6.5,0.0
12119278.64510682,2018958.2254016926,14138236.870508512,6.5,0.0
12116361.216870632,2018958.2254016926,14135319.442272324,6.5,0.0
12106254.910101268,2018958.2254016926,14125213.13550296,6.5,0.0
12108564.373371176,2018958.2254016926,14127522.598772869,0.8125,0.0
12107697.921342447,2018746.2347880255,14126444.156130472,6.5,17.499999999999996
12106840.556154115,2025933.8177139817,14132774.373868097,6.5,17.499999999999996
12105710.570770679,2021826.157040686,14127536.727811364,3.25,0.0
12103479.224294411,2021826.157040686,14125305.381335096,6.5,0.0
12094864.920444265,2021826.157040686,14116691.07748495,3.25,0.0
12096325.43703622,2021826.157040686,14118151.594076905,0.6222552211575287,0.0
12094959.706916764,2021826.157040686,14116785.86395745,0.8125,0.0
12098770.82628938,2021826.157040686,14120596.983330065,0.8125,0.0
12100189.450575324,2021826.157040686,14122015.60761601,6.5,0.0
12096139.291915033,2021826.157040686,14117965.448955718,3.25,0.0
12092762.49512995,2021826.157040686,14114588.652170636,3.25,0.0
12085614.545848375,2021826.157040686,14107440.70288906,3.25,0.0
12088184.401807351,2021826.157040686,14110010.558848036,6.5,0.0
12088979.733497629,2021826.157040686,14110805.890538314,6.5,0.0
12083673.12473024,2021826.157040686,14105499.281770926,3.25,0.0
12083086.180329954,2021826.157040686,14104912.33737064,6.5,0.0
12079680.806964334,2021826.157040686,14101506.96400502,3.25,0.0
12077762.579183107,2021826.157040686,14099588.736223793,3.25,0.0
12079027.115121951,2021826.157040686,14100853.272162637,3.25,0.0
12079173.145879157,2021826.157040686,14100999.302919842,3.25,0.0
12077398.379448049,2021826.157040686,14099224.536488734,3.25,0.0
12074189.086257648,2021826.157040686,14096015.243298333,6.5,0.0
12075565.290227009,2021826.157040686,14097391.447267694,3.25,0.0
12077633.394212397,2021826.157040686,14099459.551253082,0.8125,0.0
12078017.397670895,2021826.157040686,14099843.55471158,3.25,0.0
12073094.678005684,2021826.157040686,14094920.83504637,6.5,0.0
12065780.893923342,2021826.157040686,14087607.050964028,3.25,0.0
12068536.088100417,2021826.157040686,14090362.245141102,3.25,0.0
12066579.972196054,2021826.157040686,14088406.12923674,3.25,0.0
12062153.39196574,2021826.157040686,14083979.549006425,3.25,0.0
12066919.309275437,2021826.157040686,14088745.466316123,0.0,0.0
12066448.699422376,2021826.157040686,14088274.856463062,6.5,0.0
12058986.746660756,2021826.157040686,14080812.903701441,6.5,0.0
12057641.395679228,2021826.157040686,14079467.552719913,3.25,0.0
12056540.357293872,2021826.157040686,14078366.514334558,0.8125,0.0
12055972.846697874,2021826.157040686,14077799.00373856,3.25,0.0
12055440.412141066,2021826.157040686,14077266.569181751,3.25,0.0
12054265.878578955,2021826.157040686,14076092.03561964,3.25,0.0
12056182.550590595,2021826.157040686,14078008.70763128,3.25,0.0
12056142.392640335,2021826.157040686,14077968.54968102,6.5,0.0
12059983.53524728,2021826.157040686,14081809.692287965,3.25,0.0
12057973.66007985,2021826.157040686,14079799.817120535,3.25,0.0
12055794.799021518,2021826.157040686,14077620.956062203,6.5,0.0
12054813.49624962,2021826.157040686,14076639.653290305,3.25,0.0
12052849.056172797,2021826.157040686,14074675.213213483,6.5,0.0
12054450.20496477,2021826.157040686,14076276.362005455,6.5,0.0
12053314.168466546,2021826.157040686,14075140.325507231,6.5,0.0
12054893.106823886,2021826.157040686,14076719.263864571,6.5,0.0
12056187.672697509,2021826.157040686,14078013.829738194,6.5,0.0
12053401.532113418,2021826.157040686,14075227.689154103,6.5,0.0
12054165.892758518,2021826.157040686,14075992.049799204,3.25,0.0
12054344.978514029,2021826.157040686,14076171.135554714,6.5,0.0
12055480.0407832,2021826.157040686,14077306.197823886,6.5,0.0
12057826.326819623,2021826.157040686,14079652.483860308,6.5,0.0
12057398.602742337,2021826.157040686,14079224.759783022,6.5,0.0
12051016.221301252,2021826.157040686,14072842.378341937,6.5,0.0
12041555.79120091,2021826.157040686,14063381.948241595,6.5,0.0
12045116.468641903,2021826.157040686,14066942.625682589,3.25,0.0
12042387.250307988,2021826.157040686,14064213.407348674,3.25,0.0
12043464.463713447,2021826.157040686,14065290.620754132,3.25,0.0
12043644.852798356,2021826.157040686,14065471.009839041,3.25,0.0
12043335.372349096,2021826.157040686,14065161.529389782,3.25,0.0
12047728.0851272,2021826.157040686,14069554.242167886,3.25,0.0
12049788.850262105,2021826.157040686,14071615.00730279,6.5,0.0
12045979.840333417,2021613.8652941969,14067593.705627615,6.5,17.499999999999996
12036919.177501276,2026655.7902902195,14063574.967791496,6.5,0.0
12034500.933818312,2026655.7902902195,14061156.724108532,6.5,0.0
12037267.025950367,2026655.7902902195,14063922.816240586,6.5,0.0
12034462.21662304,2026655.7902902195,14061118.00691326,6.5,0.0
12039378.818404777,2026655.7902902195,14066034.608694997,6.5,0.0
12040495.60271797,2026655.7902902195,14067151.39300819,6.5,0.0
12038431.421138903,2026655.7902902195,14065087.211429123,6.5,0.0
12039501.181048157,2026655.7902902195,14066156.971338376,6.5,0.0
12038369.478335261,2026655.7902902195,14065025.268625481,3.25,0.0
12040985.832863264,2026655.7902902195,14067641.623153483,6.5,0.0
12039690.225609357,2026655.7902902195,14066346.015899576,6.5,0.0
12042312.655234046,2026655.7902902195,14068968.445524266,3.25,0.0
12041437.215434669,2026655.7902902195,14068093.005724888,3.25,0.0
12042383.956584355,2026655.7902902195,14069039.746874575,3.25,0.0
12042516.259819528,2026655.7902902195,14069172.050109748,6.5,0.0
12043196.692656755,2026655.7902902195,14069852.482946975,6.5,0.0
12043615.175145226,2026655.7902902195,14070270.965435445,3.25,0.0
12042277.704466091,2026655.7902902195,14068933.494756311,3.25,0.0
12041489.067770459,2026655.7902902195,14068144.858060678,6.5,0.0
12040337.329516834,2026655.7902902195,14066993.119807053,6.5,0.0
12038900.875078773,2026655.7902902195,14065556.665368993,6.5,0.0
12040339.970635626,2026655.7902902195,14066995.760925846,6.5,0.0
12035277.670236807,2026655.7902902195,14061933.460527027,6.5,0.0
12032677.807525791,2026655.7902902195,14059333.597816011,3.25,0.0
12032211.815500947,2026655.7902902195,14058867.605791166,3.25,0.0
12031634.69837677,2026655.7902902195,14058290.488666989,3.25,0.0
12031464.54831306,2026655.7902902195,14058120.33860328,3.25,0.0
12030694.486789173,2026655.7902902195,14057350.277079392,3.25,0.0
12030532.04871421,2026655.7902902195,14057187.839004429,3.25,0.0
12031983.765181374,2026655.7902902195,14058639.555471594,3.25,0.0
12029469.0926857,2026442.991432239,14055912.084117938,6.5,17.499999999999996
12028420.464757552,2026495.2579102917,14054915.722667843,3.25,0.0
12028912.079235064,2026495.2579102917,14055407.337145355,3.25,0.0
12022772.212991403,2026282.4759082112,14049054.688899614,6.5,17.499999999999996
12032175.407078661,2021112.7247611056,14053288.131839767,0.0,0.0
12031706.152237784,2021112.7247611056,14052818.87699889,6.5,0.0
12028709.666825842,2021112.7247611056,14049822.391586948,6.5,0.0
12033955.145530036,2021112.7247611056,14055067.870291142,3.25,0.0
12032297.313642327,2021112.7247611056,14053410.038403433,6.5,0.0
12033834.344475243,2021112.7247611056,14054947.06923635,3.25,0.0
12034994.901969478,2021112.7247611056,14056107.626730584,6.5,0.0
12034539.561650136,2021112.7247611056,14055652.286411243,6.5,0.0
12033020.876601353,2021112.7247611056,14054133.60136246,6.5,0.0
12035160.672875715,2021112.7247611056,14056273.397636821,4.75,0.0
12033376.339921642,2021112.7247611056,14054489.064682748,9.5,0.0
12046752.932567617,2021112.7247611056,14067865.657328723,9.5,0.0
12046669.31477323,2021112.7247611056,14067782.039534336,4.75,0.0
12043861.536508998,2021112.7247611056,14064974.261270104,4.75,0.0
12043470.850228941,2021112.7247611056,14064583.574990047,4.75,0.0
12044884.926948052,2021112.7247611056,14065997.651709158,9.5,0.0
12040791.24056765,2021112.7247611056,14061903.965328757,9.5,0.0
12017476.158990316,2021112.7247611056,14038588.883751422,9.5,0.0
12025024.63824168,2021112.7247611056,14046137.363002786,4.591249003166511,0.0
12022045.146327196,2021112.7247611056,14043157.871088302,4.75,0.0
12023198.565829186,2021112.7247611056,14044311.290590292,4.75,0.0
12023387.07259139,2021112.7247611056,14044499.797352497,4.75,0.0
12023114.429404993,2021112.7247611056,14044227.154166099,4.75,0.0
12022741.371638715,2021112.7247611056,14043854.096399821,4.75,0.0
12022885.875499146,2021112.7247611056,14043998.600260252,4.75,0.0
12021906.568613278,2021112.7247611056,14043019.293374384,1.1875,0.0
12021566.22893466,2021112.7247611056,14042678.953695767,4.75,0.0
12017991.516707234,2021112.7247611056,14039104.24146834,9.5,0.0
12010816.162712434,2021112.7247611056,14031928.88747354,4.725349145870488,0.0
12012237.676631816,2021112.7247611056,14033350.401392922,4.422618375184537,0.0
12014574.15542751,2021112.7247611056,14035686.880188616,4.423043727177216,0.0
12006895.283091636,2021112.7247611056,14028008.007852742,9.5,0.0
12006619.967457928,2021112.7247611056,14027732.692219034,0.0,0.0
12006286.428258305,2021112.7247611056,14027399.153019411,4.629934715548334,0.0
11995016.216689967,2021112.7247611056,14016128.941451073,4.665629211476046,0.0
11993701.427756127,2021112.7247611056,14014814.152517233,0.0,0.0
11993626.807148885,2021112.7247611056,14014739.531909991,1.0369415937792676,0.0
11995417.667050121,2021112.7247611056,14016530.391811227,0.0,0.0
11995342.576604623,2021112.7247611056,14016455.30136573,1.0433212579205489,0.0
11995693.467106242,2021112.7247611056,14016806.191867348,0.0,0.0
11995614.272623379,2021112.7247611056,14016726.997384485,1.1003182528235749,0.0
11996421.813329045,2021112.7247611056,14017534.53809015,0.0,0.0
11996336.889931826,2021112.7247611056,14017449.614692932,1.179843436377112,0.0
11995374.241512202,2021112.7247611056,14016486.966273308,0.8125,0.0
11995316.00158302,2021112.7247611056,14016428.726344125,0.8125,0.0
11995337.949216867,2021112.7247611056,14016450.673977973,0.8125,0.0
11994123.534679992,2021112.7247611056,14015236.259441098,0.8125,0.0
11990486.176347598,2021112.7247611056,14011598.901108705,0.0,0.0
11990427.722727489,2021112.7247611056,14011540.447488595,0.8125,0.0
11991471.895000955,2021112.7247611056,14012584.619762061,0.8125,0.0
11992850.843759995,2021112.7247611056,14013963.568521101,3.25,0.0
11995274.525862621,2021112.7247611056,14016387.250623727,3.25,0.0
11989372.29737752,2021112.7247611056,14010485.022138625,0.8125,0.0
11988013.941569837,2021112.7247611056,14009126.666330943,0.8125,0.0
11988862.767930165,2021112.7247611056,14009975.492691271,0.8125,0.0
11984685.071453664,2021112.7247611056,14005797.79621477,0.8125,0.0
11983733.506945662,2021112.7247611056,14004846.231706768,0.0,0.0
11983733.506945662,2021112.7247611056,14004846.231706768,0.0,0.0
11983675.086244816,2021112.7247611056,14004787.811005922,0.8125,0.0
11983706.504243394,2021112.7247611056,14004819.2290045,6.5,0.0
11980323.921422685,2021112.7247611056,14001436.64618379,6.5,0.0
11994974.923992664,2021112.7247611056,14016087.64875377,3.25,0.0
11990439.778844697,2021112.7247611056,14011552.503605803,3.25,0.0
11991518.517321978,2021112.7247611056,14012631.242083084,3.25,0.0
11993009.702898255,2021112.7247611056,14014122.42765936,3.25,0.0
11996005.41662908,2021112.7247611056,14017118.141390186,3.25,0.0
11999438.007706942,2021112.7247611056,14020550.732468048,3.25,0.0
11996754.904407294,2021112.7247611056,14017867.6291684,32.5,0.0
12005822.926825868,2021112.7247611056,14026935.651586974,32.5,0.0
12005306.823866647,2021112.7247611056,14026419.548627753,32.5,0.0
12069753.270969909,2021112.7247611056,14090865.995731015,32.5,0.0
